,tract,year,16+_Pop,16+_Labor,16+_Employed
508,12005001000,2020,1821.0,857.0,838.0
509,12005001000,2021,2365.3333333333335,1203.6666666666667,1130.6666666666667
510,12005001000,2022,2909.666666666667,1550.3333333333335,1423.3333333333335
511,12005001100,2016,3454.0,1897.0,1716.0
512,12005001100,2017,3613.0,1911.0,1734.0
513,12005001100,2018,3808.0,2165.0,2002.0
514,12005001100,2019,3891.0,2319.0,2177.0
515,12005001100,2020,4125.0,2429.0,2259.0
516,12005001100,2021,3688.3333333333335,2232.6666666666665,2016.3333333333333
517,12005001100,2022,3251.6666666666665,2036.3333333333333,1773.6666666666667
518,12005001200,2016,2815.0,1840.0,1531.0
519,12005001200,2017,2699.0,1623.0,1467.0
520,12005001200,2018,2677.0,1526.0,1366.0
521,12005001200,2019,2634.0,1441.0,1314.0
