lat,lon,zipcode
42.53,-83.11,48017
42.55,-83.21,48009
42.55,-83.21,48009
42.54,-83.19,48009
40.42,-86.91,47907
40.42,-86.92,47907
40.45,-86.92,47906
40.45,-86.92,47906
40.42,-86.82,47905
40.41,-86.84,47904
40.42,-86.85,47904
40.4,-86.86,47904
40.42,-86.9,47901
39.41,-87.41,47885
39.43,-87.41,47885
39.47,-87.38,47803
37.98,-87.47,47715
37.98,-87.49,47715
37.98,-87.47,47715
38,-87.49,47715
37.96,-87.68,47712
38.02,-87.57,47710
37.98,-87.39,47630
38.86,-86.51,47421
39.17,-86.57,47405
39.17,-86.53,47405
39.17,-86.5,47405
39.17,-86.52,47405
39.16,-86.49,47401
39.15,-86.5,47401
39.15,-86.53,47401
39.83,-84.85,47374
40.19,-85.42,47305
40.22,-85.39,47305
40.2,-85.41,47305
39.22,-85.89,47201
39.22,-85.88,47201
39.23,-85.9,47201
39.2,-85.95,47201
38.31,-85.84,47150
38.31,-85.84,47150
38.31,-85.77,47129
40.48,-85.55,46989
41.05,-86.22,46975
40.53,-85.67,46953
40.76,-86.33,46947
40.44,-86.13,46902
41.18,-85.11,46845
41.13,-85.01,46835
41.13,-85.01,46835
41.13,-85.07,46835
41.18,-85.14,46825
41.17,-85.17,46825
41.14,-85.16,46825
41.14,-85.17,46825
41.12,-85.06,46815
41.1,-85.09,46815
41.07,-85.27,46814
41.08,-85.28,46814
41.11,-85.14,46805
41.12,-85.14,46805
41.12,-85.14,46805
41.03,-85.26,46804
41.03,-85.26,46804
41.08,-85.15,46802
41.07,-85.2,46802
41.08,-85.2,46802
41.37,-85.07,46706
41.72,-86.25,46637
41.72,-86.18,46635
41.72,-86.19,46635
41.73,-86.18,46635
41.72,-86.19,46635
41.71,-86.18,46635
41.7,-86.22,46635
41.7,-86.22,46635
41.69,-86.24,46617
41.7,-86.24,46617
41.63,-86.23,46613
41.63,-86.23,46613
41.63,-86.24,46613
41.68,-86.25,46601
41.24,-85.83,46580
41.25,-85.82,46580
41.35,-86.3,46563
41.67,-86.11,46561
41.44,-85.98,46550
41.59,-86.18,46544
41.75,-86.12,46530
41.6,-85.86,46526
41.57,-85.86,46526
41.57,-85.81,46526
41.64,-85.93,46516
41.69,-85.96,46516
41.7,-85.93,46516
41.63,-85.91,46516
41.7,-86,46514
41.73,-86.01,46514
41.73,-86,46514
41.71,-85.98,46514
41.47,-87.31,46410
41.47,-87.32,46410
41.47,-87.31,46410
41.47,-87.3,46410
41.46,-87.09,46385
41.47,-87.03,46383
41.44,-87.47,46373
41.44,-87.47,46373
41.58,-87.18,46368
41.55,-87.18,46368
41.61,-87.17,46368
41.68,-86.89,46360
41.57,-87.48,46324
41.57,-87.51,46324
41.52,-87.47,46322
41.52,-87.47,46322
41.55,-87.51,46321
41.49,-87.51,46311
41.43,-87.36,46307
41.62,-87.04,46304
39.95,-86.16,46290
39.93,-86.16,46290
39.88,-86.27,46278
39.91,-86.26,46268
39.91,-86.21,46268
39.91,-86.21,46268
39.91,-86.18,46260
39.93,-86.01,46256
39.85,-86.26,46254
39.91,-86.07,46250
39.89,-86.05,46250
39.9,-86.04,46250
39.9,-86.09,46250
39.91,-86.07,46250
39.91,-86.05,46250
39.88,-86.07,46250
39.73,-86.27,46241
39.73,-86.27,46241
39.73,-86.27,46241
39.91,-86.11,46240
39.91,-86.11,46240
39.91,-86.14,46240
39.91,-86.14,46240
39.89,-86.12,46240
39.91,-86.14,46240
39.69,-86.08,46237
39.64,-86.08,46237
39.67,-86.08,46237
39.9,-85.99,46236
39.86,-85.98,46235
39.76,-86.33,46231
39.77,-86,46229
39.86,-86.2,46228
39.67,-86.1,46227
39.68,-86.15,46227
39.82,-86.28,46224
39.8,-86.26,46224
39.87,-86.12,46220
39.87,-86.14,46220
39.85,-86.09,46220
39.8,-86.04,46219
39.77,-86.07,46219
39.66,-86.18,46217
39.78,-86.29,46214
39.84,-86.17,46208
39.81,-86.2,46208
39.85,-86.16,46205
39.77,-86.16,46204
39.77,-86.16,46204
39.78,-86.18,46204
39.76,-86.16,46204
39.79,-86.16,46204
39.78,-86.17,46204
39.77,-86.16,46204
39.77,-86.16,46204
39.77,-86.16,46204
39.77,-86.17,46204
39.77,-86.15,46204
39.53,-85.74,46176
39.72,-86.36,46168
39.41,-86.44,46151
39.62,-86.16,46143
39.6,-86.16,46143
39.62,-86.16,46143
39.63,-86.16,46143
39.61,-86.16,46143
39.61,-86.08,46142
39.63,-86.13,46142
39.63,-86.12,46142
39.81,-85.77,46140
39.64,-86.86,46135
39.49,-86.06,46131
39.51,-86.07,46131
39.76,-86.34,46123
39.77,-86.4,46123
39.64,-86.33,46113
39.86,-86.39,46112
39.7,-86.08,46107
39.94,-86.23,46077
39.94,-86.24,46077
39.95,-86.28,46077
39.95,-86.35,46075
40,-86.13,46074
40,-86.12,46074
40.04,-86.11,46074
40.02,-86.16,46074
40.02,-86.16,46074
40.04,-86,46062
40.05,-86.03,46062
40.04,-86.47,46052
39.96,-86.01,46038
39.96,-86,46038
39.96,-86.01,46038
39.96,-86.04,46038
39.93,-86.04,46038
39.99,-85.92,46037
39.96,-85.92,46037
39.96,-86.13,46033
39.96,-86.11,46033
39.98,-86.07,46033
39.97,-86.16,46032
39.97,-86.16,46032
39.97,-86.16,46032
40.07,-85.65,46016
40.14,-85.66,46012
40.55,-84.38,45885
41.06,-83.61,45840
40.74,-84.12,45801
39.34,-82.07,45701
39.13,-82.98,45690
38.74,-83,45663
38.42,-82.44,45619
39.35,-82.97,45601
39.33,-83.02,45601
39.64,-84.16,45459
39.63,-84.21,45459
39.61,-84.16,45458
39.64,-84.22,45449
39.69,-84.1,45440
39.66,-84.1,45440
39.73,-84.05,45434
39.81,-84.03,45433
39.76,-84.05,45431
39.77,-84.05,45431
39.77,-84.06,45431
39.77,-84.08,45431
39.78,-84.07,45431
39.69,-84.16,45429
39.87,-84.14,45424
39.7,-84.12,45420
39.71,-84.17,45419
39.74,-84.18,45410
39.76,-84.2,45402
39.9,-84.22,45377
39.9,-84.22,45377
40.03,-84.22,45373
40.29,-84.19,45365
39.61,-84.23,45342
39.63,-84.26,45342
39.86,-84.31,45322
39.65,-84.11,45305
39.07,-84.31,45255
39.07,-84.35,45255
39.07,-84.31,45255
39.25,-84.6,45251
39.24,-84.59,45251
39.27,-84.33,45249
39.3,-84.3,45249
39.27,-84.33,45249
39.31,-84.31,45249
39.32,-84.32,45249
39.19,-84.66,45247
39.19,-84.66,45247
39.3,-84.47,45246
39.29,-84.45,45246
39.29,-84.47,45246
39.1,-84.27,45245
39.19,-84.36,45243
39.23,-84.38,45242
39.27,-84.38,45241
39.3,-84.39,45241
39.3,-84.52,45240
39.19,-84.6,45239
39.23,-84.4,45236
39.2,-84.38,45236
39.2,-84.38,45236
39.2,-84.38,45236
39.13,-84.52,45234
39.15,-84.38,45227
39.11,-84.4,45226
39.22,-84.52,45224
39.14,-84.51,45219
39.13,-84.51,45219
39.13,-84.51,45219
39.13,-84.51,45219
39.16,-84.51,45217
39.25,-84.43,45215
39.16,-84.46,45212
39.14,-84.62,45211
39.14,-84.62,45211
39.15,-84.44,45209
39.15,-84.43,45209
39.16,-84.42,45209
39.16,-84.43,45209
39.15,-84.43,45209
39.12,-84.44,45208
39.15,-84.47,45207
39.1,-84.51,45202
39.11,-84.51,45202
39.1,-84.51,45202
39.1,-84.51,45202
39.04,-83.92,45154
39.16,-84.28,45150
39.25,-84.3,45140
39.26,-84.26,45140
39.2,-84.23,45111
39.04,-84.23,45102
39.36,-84.46,45069
39.34,-84.41,45069
39.38,-84.38,45069
39.37,-84.37,45069
39.35,-84.46,45069
39.36,-84.38,45069
39.36,-84.36,45069
39.35,-84.37,45069
39.32,-84.43,45069
39.38,-84.22,45065
39.38,-84.21,45065
39.51,-84.75,45056
39.51,-84.74,45056
39.5,-84.73,45056
39.5,-84.33,45044
39.36,-84.28,45040
39.45,-84.18,45036
39.36,-84.25,45034
39.35,-84.22,45034
39.25,-84.79,45030
39.34,-84.52,45014
39.39,-84.5,45011
39.17,-84.76,45002
40.72,-82.55,44907
40.79,-82.59,44906
40.78,-82.48,44905
41.43,-82.7,44870
41.42,-82.67,44870
41.41,-82.66,44870
40.86,-82.26,44805
40.88,-81.37,44721
40.88,-81.43,44720
40.86,-81.43,44718
40.86,-81.43,44718
40.86,-81.48,44718
40.86,-81.43,44718
40.85,-81.95,44691
40.96,-81.46,44685
40.77,-81.52,44647
40.8,-81.5,44646
40.9,-81.15,44601
41.02,-80.63,44514
41.02,-80.68,44512
41.22,-80.74,44484
41.21,-80.75,44446
41.21,-80.75,44446
41.12,-80.77,44440
41.17,-80.66,44420
41.03,-80.74,44406
41.13,-81.62,44333
41.14,-81.64,44333
41.13,-81.62,44333
40.99,-81.49,44319
40.98,-81.49,44319
40.96,-81.47,44319
41.11,-81.58,44313
41.07,-81.52,44311
41.12,-81.48,44310
41.12,-81.48,44310
41.08,-81.52,44308
41.08,-81.51,44304
41.08,-81.51,44304
41.05,-81.73,44281
41.04,-81.69,44281
41.03,-81.91,44273
41.16,-81.86,44256
41.15,-81.86,44256
41.29,-81.23,44255
41.29,-81.23,44255
41.15,-81.35,44243
41.24,-81.35,44241
41.25,-81.36,44241
41.24,-81.44,44236
41.16,-81.41,44224
41.16,-81.41,44224
41.15,-81.51,44223
41.15,-81.51,44223
41.16,-81.48,44221
41.24,-81.81,44212
41.3,-81.84,44149
41.29,-81.67,44147
41.31,-81.66,44147
41.29,-81.68,44147
41.43,-81.9,44145
41.46,-81.95,44145
41.46,-81.96,44145
41.43,-81.73,44144
41.41,-81.84,44142
41.41,-81.84,44142
41.32,-81.63,44141
41.35,-81.39,44139
41.38,-81.44,44139
41.38,-81.43,44139
41.31,-81.83,44136
41.31,-81.82,44136
41.32,-81.83,44136
41.31,-81.82,44136
41.36,-81.68,44134
41.4,-81.64,44131
41.38,-81.74,44129
41.38,-81.74,44129
41.43,-81.88,44126
41.41,-81.62,44125
41.5,-81.49,44124
41.5,-81.49,44124
41.5,-81.5,44124
41.5,-81.5,44124
41.46,-81.52,44122
41.46,-81.48,44122
41.5,-81.54,44118
41.46,-81.85,44116
41.46,-81.85,44116
41.48,-81.84,44116
41.46,-81.86,44116
41.5,-81.69,44115
41.5,-81.69,44115
41.5,-81.68,44115
41.5,-81.69,44115
41.5,-81.69,44115
41.51,-81.69,44114
41.5,-81.7,44113
41.52,-81.57,44112
41.47,-81.77,44111
41.46,-81.69,44109
41.49,-81.77,44107
41.51,-81.6,44106
41.5,-81.62,44106
41.51,-81.61,44106
41.5,-81.59,44106
41.63,-81.43,44095
41.63,-81.43,44095
41.66,-81.37,44094
41.66,-81.36,44094
41.31,-81.44,44087
41.42,-81.9,44070
41.42,-81.91,44070
41.42,-81.92,44070
41.42,-81.91,44070
41.69,-81.29,44060
41.68,-81.3,44060
41.31,-81.53,44056
41.41,-82.08,44055
41.43,-82.2,44052
41.52,-81.44,44040
41.53,-81.44,44040
41.43,-81.39,44022
41.37,-81.83,44017
41.49,-81.99,44012
41.46,-82.02,44011
41.46,-82.02,44011
41.38,-82.22,44001
41.41,-82.24,44001
41.39,-82.23,44001
40.07,-80.87,43950
40.07,-80.87,43950
39.98,-82.02,43701
39.99,-82.03,43701
41.68,-83.62,43623
41.7,-83.64,43623
41.7,-83.65,43623
41.64,-83.47,43619
41.67,-83.71,43617
41.66,-83.68,43615
41.7,-83.59,43613
41.72,-83.56,43612
41.66,-83.61,43607
41.51,-83.76,43571
41.61,-84.4,43570
41.61,-84.4,43570
41.71,-83.69,43560
41.69,-83.72,43560
41.55,-83.6,43551
41.53,-83.64,43551
41.54,-83.6,43551
41.59,-83.66,43537
41.61,-83.7,43528
41.61,-83.71,43528
41.62,-83.67,43528
41.37,-82.96,43464
41.37,-82.96,43464
41.38,-83.64,43402
41.37,-83.62,43402
41.39,-83.65,43402
40.58,-83.08,43302
40.56,-83.12,43302
40.15,-82.98,43240
40.15,-82.98,43240
40.14,-82.99,43240
40.14,-82.99,43240
40.15,-82.96,43240
40.14,-82.99,43240
40.14,-82.98,43240
40.12,-83.01,43235
40.11,-83.02,43235
39.93,-82.83,43232
40.06,-82.92,43231
40.05,-82.92,43231
40.08,-82.9,43231
40.05,-82.91,43230
40.05,-82.91,43230
40.05,-82.86,43230
40.01,-82.87,43230
40.05,-82.9,43230
39.98,-83.15,43228
39.95,-83.13,43228
39.93,-83.12,43228
39.95,-83.16,43228
40.06,-82.98,43224
40.02,-83.06,43221
40.02,-83.06,43221
40.06,-83.1,43220
40.05,-83.07,43220
40,-82.89,43219
40.03,-82.91,43219
40,-82.89,43219
40,-82.89,43219
40,-82.89,43219
39.97,-83,43215
39.96,-83,43215
39.95,-83,43215
39.96,-83,43215
39.95,-83,43215
39.97,-83,43215
39.98,-83,43215
39.96,-83,43215
40.07,-83.03,43214
40.04,-83.02,43214
40.06,-83.04,43214
40.07,-83.02,43214
39.98,-82.83,43213
39.98,-82.82,43213
39.99,-83.04,43212
39.99,-83.03,43212
39.99,-83.04,43212
40.01,-83.05,43212
40,-83.01,43210
39.96,-82.94,43209
39.96,-82.93,43209
39.97,-82.9,43209
40.03,-83.03,43202
39.91,-82.78,43147
39.72,-82.58,43130
39.73,-82.61,43130
39.62,-83.6,43128
39.88,-83.06,43123
39.88,-83.04,43123
39.88,-83.04,43123
39.84,-83.07,43123
39.86,-82.83,43110
40.15,-82.92,43082
40.11,-82.93,43081
40.11,-82.93,43081
40.14,-82.93,43081
40.26,-82.92,43074
40.27,-82.93,43074
39.93,-82.79,43068
39.94,-82.79,43068
40.16,-83.09,43065
40.16,-83.09,43065
40.16,-83.1,43065
40,-82.66,43062
40.03,-82.44,43056
40.08,-82.43,43055
40.08,-82.82,43054
40.09,-82.83,43054
40.09,-82.82,43054
40.4,-82.46,43050
40.24,-83.35,43040
40.24,-83.37,43040
40.16,-83.02,43035
40.2,-83.03,43035
40.03,-83.12,43026
40.04,-83.12,43026
40.1,-83.09,43017
40.09,-83.09,43017
40.1,-83.11,43017
40.1,-83.12,43017
40.12,-83.09,43017
40.07,-83.13,43016
40.11,-83.16,43016
40.1,-83.16,43016
40.08,-83.13,43016
40.1,-83.16,43016
40.31,-83.11,43015
40.27,-83.07,43015
39.99,-82.78,43004
39.99,-82.79,43004
37.71,-85.84,42701
37.05,-84.63,42533
37.76,-87.07,42303
37.76,-87.07,42303
37.72,-87.12,42301
37.75,-87.11,42301
36.83,-87.47,42240
36.67,-87.47,42223
36.63,-87.45,42223
36.96,-86.47,42104
37,-86.44,42104
36.99,-86.46,42104
36.95,-86.42,42104
37,-86.43,42104
37.08,-88.69,42001
38.48,-82.64,41101
38.89,-84.62,41094
38.93,-84.68,41091
39.01,-84.42,41076
39.03,-84.47,41076
39.08,-84.47,41071
39.09,-84.48,41071
38.93,-84.55,41051
39.08,-84.71,41048
39.07,-84.7,41048
39.06,-84.66,41048
39.06,-84.66,41048
39.05,-84.66,41048
38.99,-84.65,41042
39.02,-84.63,41042
39,-84.65,41042
39.02,-84.58,41017
39.05,-84.55,41017
39.09,-84.51,41011
39.08,-84.49,41011
39.02,-84.69,41005
37.11,-84.1,40741
38.18,-84.81,40601
38.17,-84.9,40601
38.2,-84.83,40601
37.98,-84.5,40517
37.98,-84.55,40514
37.94,-84.55,40514
38.02,-84.42,40509
38.02,-84.42,40509
38.04,-84.42,40509
38.07,-84.53,40508
38.03,-84.49,40507
38.05,-84.5,40507
38.03,-84.5,40507
38.03,-84.49,40507
38.04,-84.5,40507
38.03,-84.51,40507
38.04,-84.51,40507
38.02,-84.56,40504
38.05,-84.55,40504
37.99,-84.53,40503
37.99,-84.53,40503
38,-84.52,40503
38,-84.48,40502
38,-84.44,40502
38.01,-84.45,40502
37.74,-84.28,40475
37.74,-84.3,40475
37.74,-84.33,40475
37.99,-84.21,40391
38.05,-84.71,40383
38.05,-84.71,40383
38.18,-83.43,40351
38.23,-84.53,40324
38.22,-84.56,40324
38.19,-85.52,40299
38.15,-85.84,40258
38.22,-85.54,40243
38.23,-85.58,40243
38.24,-85.55,40243
38.24,-85.52,40243
38.25,-85.58,40242
38.3,-85.56,40241
38.29,-85.57,40241
38.31,-85.58,40241
38.29,-85.56,40241
38.25,-85.52,40223
38.25,-85.61,40222
38.28,-85.63,40222
38.25,-85.63,40222
38.25,-85.62,40222
38.25,-85.61,40222
38.28,-85.63,40222
38.21,-85.59,40220
38.22,-85.59,40220
38.22,-85.63,40220
38.14,-85.67,40219
38.2,-85.67,40218
38.17,-85.83,40216
38.2,-85.76,40209
38.19,-85.74,40209
38.19,-85.74,40209
38.22,-85.76,40208
38.21,-85.67,40205
38.24,-85.72,40204
38.25,-85.76,40203
38.25,-85.75,40202
38.25,-85.75,40202
38.26,-85.76,40202
37.99,-85.71,40165
37.88,-85.95,40121
38.22,-85.2,40065
38.34,-85.62,40059
38.29,-85.51,40056
38.25,-85.66,40041
38.26,-85.64,40041
38.26,-85.64,40041
38.38,-85.36,40031
38.34,-85.49,40014
37.83,-85.47,40004
33.45,-88.79,39759
33.45,-88.81,39759
33.45,-88.84,39759
33.52,-88.43,39701
30.41,-88.78,39564
30.44,-88.88,39540
30.46,-88.9,39540
30.4,-88.98,39531
30.39,-88.86,39530
30.39,-88.89,39530
30.41,-88.91,39530
30.44,-89.1,39503
31.32,-89.38,39402
31.33,-89.33,39401
31.32,-89.35,39401
32.34,-90.06,39232
32.28,-90.07,39208
32.36,-90.15,39206
32.4,-90.15,39157
32.43,-90.15,39157
32.33,-90.33,39056
34.3,-88.71,38804
34.26,-88.74,38801
34.96,-89.9,38672
34.96,-90.01,38671
34.96,-89.99,38671
34.85,-90.33,38664
34.36,-89.55,38655
34.36,-89.53,38655
34.36,-89.54,38655
34.96,-89.85,38654
34.83,-89.99,38632
35.96,-85.04,38555
36.14,-85.51,38501
36.17,-85.5,38501
35.6,-87.06,38401
35.7,-88.83,38305
35.67,-88.85,38301
35.66,-88.83,38301
35.68,-88.86,38301
35.69,-88.86,38301
35.05,-89.73,38139
35.06,-89.76,38139
35.09,-89.81,38138
35.1,-89.81,38138
35.21,-89.84,38135
35.17,-89.87,38134
35.21,-89.76,38133
35.2,-89.79,38133
35.2,-89.8,38133
35.2,-89.79,38133
35.2,-89.79,38133
35.05,-89.98,38131
35.05,-89.98,38131
35.05,-89.98,38131
35.05,-89.8,38125
35.1,-89.87,38120
35.1,-89.86,38120
35.13,-89.86,38120
35.1,-89.86,38120
35.07,-89.84,38119
35.11,-89.9,38117
35.12,-89.91,38117
35.11,-89.89,38117
35.15,-89.99,38112
35.13,-89.95,38111
35.14,-90,38104
35.14,-90,38104
35.14,-90.05,38103
35.15,-90.04,38103
35.36,-89.89,38053
35.16,-89.73,38018
35.14,-89.8,38018
35.15,-89.79,38018
35.05,-89.69,38017
35.05,-89.69,38017
35.17,-89.79,38016
35.2,-89.76,38016
35.88,-84.18,37934
35.9,-84.15,37934
35.9,-84.15,37934
35.94,-84.09,37923
35.91,-84.09,37923
35.91,-84.09,37923
35.92,-84.09,37923
35.92,-84.05,37923
35.9,-84.12,37922
35.86,-84.07,37922
35.87,-84.1,37922
36.05,-83.92,37918
36.04,-83.89,37918
35.95,-83.94,37916
35.95,-83.93,37916
35.95,-83.93,37916
36.01,-83.97,37912
35.93,-84.04,37909
35.93,-84.04,37909
35.93,-84.04,37909
35.94,-83.99,37909
35.96,-83.92,37902
35.88,-83.57,37876
35.8,-83.58,37863
35.81,-83.58,37863
35.83,-83.57,37863
36.05,-84,37849
36.05,-84,37849
36.05,-84.06,37849
36.01,-84.26,37840
36.01,-84.26,37840
36.2,-83.35,37814
35.75,-83.99,37803
35.75,-83.99,37803
35.8,-84.26,37771
35.82,-84.27,37771
35.89,-84.55,37763
35.71,-83.52,37738
35.81,-83.99,37701
35.81,-83.98,37701
36.54,-82.52,37664
36.55,-82.49,37664
36.29,-82.49,37659
36.31,-82.37,37604
36.3,-82.38,37604
36.3,-82.37,37604
36.34,-82.37,37601
36.34,-82.38,37601
35.03,-85.16,37421
35.04,-85.16,37421
35.03,-85.16,37421
35.15,-85.25,37415
35.01,-85.21,37412
35.05,-85.3,37403
35.05,-85.29,37403
35.05,-85.31,37402
35.46,-86.05,37355
35.12,-85.24,37351
35.26,-84.84,37312
35.21,-84.86,37312
35.16,-84.88,37311
35.45,-84.61,37303
36.16,-86.78,37245
36.16,-86.78,37245
36.19,-86.8,37228
36.04,-86.96,37221
36.07,-86.92,37221
36.04,-86.78,37220
36.04,-86.8,37220
36.03,-86.79,37220
36.03,-86.79,37220
36.13,-86.67,37217
36.09,-86.65,37217
36.2,-86.69,37216
36.14,-86.67,37214
36.14,-86.67,37214
36.11,-86.8,37212
36.11,-86.82,37212
36.11,-86.81,37212
36.11,-86.82,37212
36.11,-86.82,37212
36.14,-86.81,37212
36.04,-86.75,37211
36.17,-86.83,37208
36.13,-86.85,37205
36.12,-86.85,37205
36.13,-86.89,37205
36.15,-86.8,37203
36.15,-86.81,37203
36.17,-86.78,37201
35.74,-86.94,37174
35.78,-86.91,37174
35.78,-86.91,37174
36.19,-86.62,37138
36.21,-86.6,37138
35.87,-86.39,37130
35.85,-86.42,37130
35.86,-86.44,37130
35.83,-86.35,37130
35.85,-86.36,37130
35.84,-86.44,37130
35.87,-86.35,37130
35.85,-86.42,37130
35.84,-86.49,37128
35.79,-86.4,37127
36.17,-86.51,37122
36.23,-86.52,37122
36.16,-86.51,37122
36.19,-86.29,37087
35.98,-86.56,37086
35.98,-86.56,37086
36.3,-86.62,37075
36.35,-86.59,37075
36.33,-86.62,37075
36.33,-86.59,37075
36.33,-86.7,37072
36.3,-86.7,37072
35.89,-86.88,37067
35.92,-86.83,37067
35.95,-86.82,37067
35.91,-86.83,37067
35.92,-86.87,37067
36.38,-86.47,37066
36.35,-86.52,37066
36.51,-87.27,37043
36.58,-87.41,37042
36.53,-87.35,37040
36.56,-87.31,37040
36.59,-87.29,37040
35.96,-86.81,37027
35.96,-86.81,37027
35.96,-86.8,37027
36.05,-86.66,37013
36,-86.69,37013
32.61,-85.46,36830
32.61,-85.48,36830
32.6,-85.49,36830
32.62,-85.41,36801
32.64,-85.37,36801
32.62,-85.4,36801
30.67,-88.23,36695
30.7,-88.18,36618
30.66,-88.19,36609
30.68,-88.14,36609
30.68,-88.23,36608
30.7,-88.13,36607
30.68,-88.12,36606
30.67,-88.12,36606
30.65,-88.12,36606
30.68,-88.07,36604
30.27,-87.59,36561
30.3,-87.68,36542
30.38,-87.68,36535
30.65,-87.91,36527
30.67,-87.85,36527
31.27,-85.45,36350
33.61,-85.78,36203
33.61,-85.83,36203
32.38,-86.18,36117
32.36,-86.16,36117
32.36,-86.17,36117
32.34,-86.18,36117
32.35,-86.26,36111
32.36,-86.22,36109
32.47,-86.43,36066
32.46,-86.39,36054
33.99,-86.08,35954
34.74,-86.6,35816
34.77,-86.59,35810
34.75,-86.71,35806
34.74,-86.68,35806
34.68,-86.55,35802
34.69,-86.57,35802
34.72,-86.58,35801
34.71,-86.75,35758
34.75,-86.74,35757
34.75,-86.76,35757
34.8,-87.68,35630
34.84,-87.64,35630
34.78,-86.95,35611
34.59,-86.96,35601
34.56,-87,35601
33.21,-87.55,35406
33.2,-87.53,35406
33.21,-87.55,35406
33.2,-87.51,35404
33.37,-86.81,35244
33.36,-86.85,35244
33.38,-86.81,35244
33.38,-86.81,35244
33.43,-86.71,35243
33.46,-86.74,35243
33.42,-86.67,35242
33.42,-86.7,35242
33.6,-86.64,35235
33.6,-86.65,35235
33.51,-86.8,35233
33.51,-86.8,35233
33.51,-86.79,35233
33.4,-86.83,35226
33.48,-86.77,35223
33.4,-86.81,35216
33.53,-86.72,35213
33.56,-86.75,35212
33.56,-86.75,35212
33.45,-86.83,35209
33.46,-86.78,35209
33.47,-86.77,35209
33.45,-86.79,35209
33.5,-86.81,35205
33.5,-86.81,35205
33.5,-86.8,35205
33.65,-86.82,35071
33.61,-86.81,35068
34.15,-86.84,35055
33.33,-86.93,35022
33.23,-86.81,35007
33.22,-86.8,35007
33.21,-86.83,35007
27.18,-80.24,34994
27.17,-80.29,34990
27.13,-80.21,34990
27.31,-80.41,34986
27.24,-80.27,34957
27.24,-80.27,34957
27.24,-80.27,34957
27.23,-80.27,34957
27.27,-80.43,34953
28.52,-81.6,34787
28.52,-81.59,34787
28.25,-81.31,34769
28.32,-81.54,34747
28.33,-81.62,34747
28.33,-81.53,34747
28.36,-81.59,34747
28.3,-81.44,34741
28.34,-81.41,34741
28.55,-81.53,34734
28.55,-81.71,34711
28.55,-81.7,34711
28.02,-82.76,34698
28.01,-82.71,34695
27.99,-82.69,34695
28.14,-82.74,34689
28.1,-82.69,34685
28.06,-82.71,34684
28.29,-82.71,34668
28.2,-82.67,34655
28.2,-82.67,34655
28.24,-82.67,34653
28.24,-82.73,34652
28.53,-82.51,34609
28.5,-82.6,34607
28.5,-82.59,34606
29.16,-82.17,34474
29.16,-82.17,34474
29.14,-82.2,34474
29.17,-82.16,34471
29.19,-82.14,34471
27.04,-82.21,34286
27.05,-82.39,34285
27.08,-82.43,34285
27.39,-82.52,34243
27.39,-82.55,34243
27.29,-82.53,34239
27.3,-82.5,34239
27.23,-82.49,34238
27.23,-82.5,34238
27.23,-82.49,34238
27.34,-82.54,34236
27.32,-82.53,34236
27.32,-82.58,34236
27.27,-82.48,34233
27.34,-82.46,34232
27.3,-82.45,34232
27.34,-82.46,34232
27.53,-82.51,34222
27.46,-82.64,34210
27.5,-82.62,34209
27.49,-82.48,34208
27.45,-82.58,34207
27.49,-82.56,34205
27.45,-82.51,34203
27.44,-82.46,34201
27.39,-82.44,34201
27.39,-82.46,34201
27.39,-82.45,34201
27.39,-82.46,34201
27.39,-82.46,34201
27.38,-82.45,34201
25.96,-81.72,34145
26.34,-81.81,34134
26.27,-81.69,34119
26.27,-81.74,34119
26.07,-81.7,34113
26.31,-81.81,34110
26.24,-81.77,34109
26.27,-81.8,34108
26.21,-81.75,34105
26.21,-81.77,34105
26.14,-81.75,34104
26.16,-81.72,34104
26.21,-81.79,34103
26.21,-81.8,34103
26.17,-81.8,34103
26.21,-81.8,34103
26.14,-81.8,34102
26.15,-81.8,34102
26.61,-81.97,33991
